fecha,caudal2025-01-24 16:34:59.001016,41967476.0
2025-01-25 16:48:00.436252,0
2025-01-25 16:48:00.436252,0
2025-01-25 16:48:00.442779,0
2025-01-25 16:48:00.444998,0
2025-01-25 16:48:00.451923,0
2025-01-25 16:48:00.460947,0
2025-01-25 16:48:00.463112,0
2025-01-25 16:48:00.466754,0
2025-01-25 16:48:00.469082,0
2025-01-25 16:48:00.476958,0
2025-01-25 16:48:00.486047,0
2025-01-25 16:48:00.489393,0
2025-01-25 16:48:00.492250,0
2025-01-25 16:48:00.494301,0
2025-01-25 16:48:00.515263,0
2025-01-25 16:48:00.523970,0
2025-01-25 16:48:00.529890,0
2025-01-25 16:48:00.531916,0
2025-01-25 16:48:00.538975,0
2025-01-25 16:48:00.542389,0
2025-01-25 16:48:00.547986,0
2025-01-25 16:48:00.551944,0
2025-01-25 16:48:00.554241,0
2025-01-25 16:48:00.566945,0
2025-01-25 16:48:00.569136,0
2025-01-25 16:48:00.570801,0
2025-01-25 16:48:00.575026,0
2025-01-25 16:48:00.582025,0
2025-01-25 16:48:00.590033,0
2025-01-25 16:48:00.593414,0
2025-01-25 16:48:00.596898,0
2025-01-25 16:48:00.599156,0
2025-01-25 16:48:00.602343,0
2025-01-25 16:48:00.613904,0
2025-01-25 16:48:00.617745,0
2025-01-25 16:48:00.620521,0
2025-01-25 16:48:00.623212,0
2025-01-25 16:48:00.628919,0
2025-01-25 16:48:00.638898,0
2025-01-25 16:48:00.640952,0
2025-01-25 16:48:00.642029,0
2025-01-25 16:48:00.647379,0
2025-01-25 16:48:00.648978,0
2025-01-25 16:48:00.655416,0
2025-01-25 16:48:00.655416,0
2025-01-25 16:48:00.664218,0
2025-01-25 16:48:00.671891,0
2025-01-25 16:48:00.677848,0
2025-01-25 16:48:00.680942,0
2025-01-25 16:48:00.684554,0
2025-01-25 16:48:00.686264,0
2025-01-25 16:48:00.691747,0
2025-01-25 16:48:00.699297,0
2025-01-25 16:48:00.701910,0
2025-01-25 16:48:00.705595,0
2025-01-25 16:48:00.708361,0
2025-01-25 16:48:00.709631,0
2025-01-25 16:48:00.713599,0
2025-01-25 16:48:00.716270,0
2025-01-25 16:48:00.723127,0
2025-01-25 16:48:00.727555,0
2025-01-25 16:48:00.734302,0
2025-01-25 16:48:00.743009,0
2025-01-25 16:48:00.746326,0
2025-01-25 16:48:00.751002,0
2025-01-25 16:48:00.761250,0
2025-01-25 16:48:00.766763,0
2025-01-25 16:48:00.769651,0
2025-01-25 16:48:00.789854,0
2025-01-25 16:48:00.794312,0
2025-01-25 16:48:00.800290,0
2025-01-25 16:48:00.859055,0
2025-01-25 16:48:00.873248,0
2025-01-25 16:48:00.881698,0
2025-01-25 16:48:00.894538,0
2025-01-25 16:48:00.907467,0
2025-01-25 16:48:00.916424,0
2025-01-25 16:48:00.941387,0
2025-01-25 16:48:00.947737,0
2025-01-25 16:48:00.961724,0
2025-01-25 16:48:00.965845,0
2025-01-25 16:48:00.968828,0
2025-01-25 16:48:00.975699,0
2025-01-25 16:48:00.979048,0
2025-01-25 16:48:00.983794,0
2025-01-25 16:48:00.985863,0
2025-01-25 16:48:00.988776,0
2025-01-25 16:48:00.996727,0
2025-01-25 16:53:00.048438,0
2025-01-25 16:54:00.012052,0
2025-01-25 16:55:00.073527,0
2025-01-25 16:56:00.063458,0
2025-01-25 17:01:00.078732,0
2025-01-25 17:07:00.031710,0
2025-01-25 17:08:00.001756,45
2025-01-25 17:09:00.073857,45
2025-01-25 17:11:00.014681,0
2025-01-25 17:12:00.047432,45
2025-01-25 17:13:00.021824,45
2025-01-25 17:14:00.099723,45
2025-01-25 17:15:00.024509,45
2025-01-25 17:59:00.017012,0
2025-01-25 18:00:00.019109,45
2025-01-25 18:01:00.001454,45
2025-01-25 18:02:00.038063,45
2025-01-26 22:23:00.055075,0
2025-01-26 22:24:00.016878,45
2025-01-26 22:25:00.055482,45
